# mission_day, lat, long, alt, B decl, B incl, B mag (T), sun horizon alt, sun azimuth (E from N), phi (sun to field, deg), torque (Nm)
0.144, -78.7353, 166.313, 36.9064, 144.700, -79.933, 6.08165e-05, 3.19225e+01, 318.654, 112.777, 12.034
0.144, -78.7354, 166.312, 36.9078, 144.700, -79.933, 6.08164e-05, 3.19154e+01, 318.595, 112.785, 12.037
0.144, -78.7355, 166.309, 36.9094, 144.700, -79.933, 6.08164e-05, 3.19071e+01, 318.527, 112.793, 12.040
0.145, -78.7358, 166.305, 36.9124, 144.700, -79.933, 6.08163e-05, 3.18909e+01, 318.396, 112.809, 12.047
0.145, -78.7358, 166.305, 36.9127, 144.700, -79.933, 6.08163e-05, 3.18894e+01, 318.383, 112.811, 12.047
0.145, -78.7367, 166.288, 36.9189, 144.733, -79.933, 6.08163e-05, 3.18769e+01, 318.286, 112.856, 12.066
0.145, -78.7377, 166.271, 36.9207, 144.767, -79.933, 6.08163e-05, 3.18566e+01, 318.126, 112.910, 12.088
0.146, -78.7384, 166.261, 36.9194, 144.783, -79.933, 6.08164e-05, 3.18336e+01, 317.942, 112.950, 12.105
0.146, -78.7385, 166.260, 36.9194, 144.783, -79.933, 6.08164e-05, 3.18302e+01, 317.914, 112.953, 12.106
0.146, -78.7389, 166.254, 36.9194, 144.783, -79.933, 6.08164e-05, 3.18180e+01, 317.817, 112.965, 12.111
0.147, -78.7394, 166.246, 36.9243, 144.800, -79.933, 6.08163e-05, 3.18008e+01, 317.680, 112.999, 12.125
0.147, -78.7397, 166.242, 36.9275, 144.817, -79.933, 6.08161e-05, 3.17930e+01, 317.618, 113.024, 12.135
0.147, -78.7400, 166.236, 36.9320, 144.817, -79.933, 6.08161e-05, 3.17823e+01, 317.534, 113.034, 12.140
0.147, -78.7405, 166.230, 36.9389, 144.833, -79.933, 6.08158e-05, 3.17674e+01, 317.416, 113.066, 12.153
0.148, -78.7408, 166.224, 36.9443, 144.850, -79.933, 6.08157e-05, 3.17558e+01, 317.324, 113.094, 12.164
0.148, -78.7409, 166.222, 36.9455, 144.850, -79.933, 6.08157e-05, 3.17500e+01, 317.278, 113.100, 12.167
0.148, -78.7414, 166.214, 36.9422, 144.867, -79.933, 6.08158e-05, 3.17348e+01, 317.159, 113.132, 12.180
0.148, -78.7417, 166.207, 36.9391, 144.867, -79.933, 6.08160e-05, 3.17208e+01, 317.048, 113.146, 12.186
0.148, -78.7418, 166.206, 36.9386, 144.867, -79.933, 6.08160e-05, 3.17188e+01, 317.032, 113.148, 12.187
0.149, -78.7422, 166.199, 36.9353, 144.883, -79.933, 6.08162e-05, 3.17034e+01, 316.912, 113.180, 12.200
0.149, -78.7426, 166.191, 36.9313, 144.900, -79.933, 6.08164e-05, 3.16873e+01, 316.785, 113.213, 12.213
0.149, -78.7427, 166.189, 36.9299, 144.900, -79.933, 6.08164e-05, 3.16832e+01, 316.753, 113.217, 12.215
0.150, -78.7430, 166.183, 36.9259, 144.917, -79.933, 6.08166e-05, 3.16716e+01, 316.662, 113.245, 12.227
0.150, -78.7434, 166.175, 36.9229, 144.917, -79.933, 6.08168e-05, 3.16548e+01, 316.531, 113.262, 12.234
