# mission day, lat, long, alt, (pressure?), horizon alts (deg), azimuth (deg)
10.374, -73.9108, 162.937, 31.3440, 8.083, 14.51188, 239.24117
10.375, -73.9127, 162.930, 31.3464, 8.076, 14.48888, 239.14828
10.375, -73.9150, 162.921, 31.3524, 8.063, 14.45805, 239.02408
10.375, -73.9160, 162.917, 31.3550, 8.076, 14.45098, 238.99474
10.376, -73.9172, 162.913, 31.3581, 8.063, 14.43550, 238.93217
10.376, -73.9195, 162.904, 31.3638, 8.066, 14.40476, 238.80797
10.376, -73.9197, 162.904, 31.3644, 8.063, 14.40487, 238.80800
10.376, -73.9218, 162.896, 31.3645, 8.068, 14.38233, 238.71610
10.377, -73.9240, 162.887, 31.3609, 8.071, 14.35163, 238.59187
10.377, -73.9251, 162.883, 31.3591, 8.071, 14.34466, 238.56255
10.377, -73.9264, 162.878, 31.3563, 8.063, 14.32956, 238.50094
10.377, -73.9284, 162.870, 31.3519, 8.054, 14.29861, 238.37576
10.377, -73.9303, 162.863, 31.3521, 8.054, 14.28433, 238.31612
10.378, -73.9307, 162.862, 31.3527, 8.042, 14.27632, 238.28388
10.378, -73.9328, 162.854, 31.3556, 8.037, 14.24551, 238.15872
10.378, -73.9343, 162.848, 31.3569, 8.037, 14.23083, 238.09807
10.378, -73.9352, 162.845, 31.3574, 8.037, 14.22358, 238.06780
10.379, -73.9372, 162.837, 31.3587, 8.044, 14.20123, 237.97587
10.379, -73.9401, 162.827, 31.3554, 8.039, 14.17985, 237.88598
10.379, -73.9402, 162.826, 31.3553, 8.046, 14.17173, 237.85366
10.379, -73.9409, 162.824, 31.3548, 8.051, 14.14736, 237.75591
10.380, -73.9415, 162.821, 31.3543, 8.042, 14.11481, 237.62583
10.380, -73.9415, 162.821, 31.3543, 8.051, 14.11481, 237.62583
10.380, -73.9421, 162.819, 31.3538, 8.034, 14.09045, 237.52805
10.380, -73.9466, 162.803, 31.3600, 8.032, 14.06310, 237.41079
10.380, -73.9482, 162.797, 31.3624, 8.032, 14.05699, 237.38344
10.381, -73.9512, 162.786, 31.3667, 8.032, 14.04444, 237.32774
10.381, -73.9534, 162.778, 31.3738, 8.034, 14.01409, 237.20261
10.381, -73.9546, 162.774, 31.3778, 8.032, 13.99899, 237.14007
10.381, -73.9556, 162.770, 31.3804, 8.037, 13.99212, 237.11073
10.382, -73.9580, 162.761, 31.3807, 8.039, 13.96221, 236.98655
10.382, -73.9602, 162.753, 31.3808, 8.039, 13.94031, 236.89467
10.382, -73.9603, 162.753, 31.3808, 8.034, 13.94037, 236.89470
10.383, -73.9623, 162.745, 31.3795, 8.027, 13.91010, 236.76952
10.383, -73.9641, 162.739, 31.3783, 8.022, 13.88760, 236.67573
10.383, -73.9647, 162.736, 31.3779, 8.027, 13.88033, 236.64537
10.383, -73.9662, 162.731, 31.3770, 8.015, 13.85748, 236.55057
10.383, -73.9689, 162.721, 31.3872, 8.010, 13.83646, 236.46066
10.384, -73.9707, 162.714, 31.3942, 8.010, 13.82254, 236.40099
10.384, -73.9718, 162.710, 31.3983, 8.007, 13.80756, 236.33842
10.384, -73.9744, 162.700, 31.4052, 8.010, 13.78655, 236.24848
10.385, -73.9780, 162.687, 31.4016, 8.010, 13.75037, 236.09502
10.385, -73.9790, 162.683, 31.4007, 8.010, 13.73540, 236.03246
10.385, -73.9814, 162.675, 31.3988, 8.010, 13.70573, 235.90736
10.385, -73.9817, 162.673, 31.3985, 8.010, 13.70636, 235.90927
10.386, -73.9834, 162.667, 31.3987, 8.010, 13.68408, 235.81545
10.386, -73.9852, 162.660, 31.4032, 8.007, 13.66212, 235.72256
10.386, -73.9862, 162.656, 31.4055, 8.007, 13.64724, 235.66000
10.386, -73.9874, 162.652, 31.4074, 8.002, 13.63248, 235.59746
10.387, -73.9896, 162.643, 31.4106, 8.000, 13.60311, 235.47326
10.387, -73.9913, 162.637, 31.4132, 8.000, 13.58913, 235.41266
10.387, -73.9917, 162.635, 31.4137, 7.998, 13.58166, 235.38135
10.387, -73.9939, 162.627, 31.4140, 8.005, 13.55217, 235.25625
10.388, -73.9961, 162.618, 31.4116, 8.015, 13.53107, 235.16530
10.388, -73.9982, 162.610, 31.4116, 8.024, 13.50972, 235.07339
10.388, -73.9994, 162.606, 31.4124, 8.017, 13.49509, 235.01085
10.388, -74.0005, 162.602, 31.4131, 8.027, 13.48042, 234.94829
10.389, -74.0027, 162.593, 31.4181, 8.024, 13.45134, 234.82409
10.389, -74.0045, 162.587, 31.4239, 8.027, 13.43756, 234.76352
10.389, -74.0048, 162.585, 31.4251, 8.015, 13.43011, 234.73221
10.389, -74.0068, 162.578, 31.4285, 8.005, 13.40862, 234.63935
10.390, -74.0079, 162.574, 31.4298, 8.010, 13.39404, 234.57681
10.390, -74.0092, 162.569, 31.4313, 7.995, 13.37980, 234.51520
10.390, -74.0114, 162.561, 31.4340, 7.998, 13.35873, 234.42332
10.390, -74.0137, 162.553, 31.4344, 7.998, 13.33775, 234.33147
10.390, -74.0144, 162.550, 31.4341, 8.002, 13.33080, 234.30114
10.391, -74.0163, 162.543, 31.4334, 8.010, 13.30940, 234.20828
10.391, -74.0183, 162.536, 31.4334, 8.012, 13.28009, 234.08219
10.391, -74.0186, 162.536, 31.4334, 8.012, 13.28027, 234.08225
10.392, -74.0205, 162.529, 31.4338, 8.002, 13.25895, 233.98939
10.392, -74.0227, 162.522, 31.4348, 7.985, 13.22986, 233.86335
10.392, -74.0240, 162.517, 31.4356, 7.998, 13.21579, 233.80175
10.392, -74.0248, 162.514, 31.4362, 7.963, 13.20895, 233.77145
10.393, -74.0270, 162.507, 31.4387, 7.951, 13.18792, 233.67864
10.393, -74.0272, 162.507, 31.4391, 7.976, 13.18008, 233.64544
10.393, -74.0293, 162.500, 31.4422, 7.949, 13.15903, 233.55261
10.393, -74.0314, 162.493, 31.4422, 7.961, 13.13801, 233.45977
10.393, -74.0324, 162.490, 31.4414, 7.949, 13.12341, 233.39628
10.394, -74.0335, 162.487, 31.4404, 7.968, 13.10888, 233.33281
10.394, -74.0359, 162.479, 31.4344, 7.990, 13.08834, 233.24096
10.394, -74.0378, 162.474, 31.4277, 7.980, 13.06687, 233.14624
10.394, -74.0382, 162.472, 31.4260, 8.005, 13.05966, 233.11493
10.395, -74.0410, 162.464, 31.4200, 8.002, 13.03943, 233.02316
10.395, -74.0426, 162.459, 31.4179, 8.007, 13.02572, 232.96161
10.395, -74.0440, 162.455, 31.4179, 7.985, 13.01170, 232.89910
10.395, -74.0465, 162.448, 31.4275, 7.961, 12.99115, 232.80634
10.396, -74.0486, 162.442, 31.4345, 7.961, 12.97018, 232.71258
10.396, -74.0489, 162.441, 31.4349, 7.939, 12.96273, 232.68034
10.396, -74.0515, 162.434, 31.4384, 7.924, 12.94232, 232.58758
10.396, -74.0528, 162.430, 31.4402, 7.924, 12.92833, 232.52505
10.397, -74.0564, 162.419, 31.4423, 7.927, 12.89384, 232.36973
10.397, -74.0587, 162.413, 31.4386, 7.941, 12.86535, 232.24277
10.397, -74.0601, 162.409, 31.4363, 7.936, 12.85150, 232.18026
10.397, -74.0610, 162.406, 31.4349, 7.956, 12.84491, 232.14996
10.398, -74.0633, 162.399, 31.4398, 7.958, 12.81675, 232.02393
10.398, -74.0640, 162.397, 31.4441, 7.958, 12.80985, 231.99268
10.398, -74.0655, 162.393, 31.4534, 7.961, 12.79612, 231.93019
10.399, -74.0679, 162.386, 31.4603, 7.961, 12.76812, 231.80416
10.399, -74.0693, 162.382, 31.4602, 7.961, 12.75437, 231.74165
10.399, -74.0700, 162.380, 31.4601, 7.961, 12.74750, 231.71040
10.399, -74.0721, 162.374, 31.4600, 7.961, 12.71921, 231.58341
10.399, -74.0743, 162.368, 31.4599, 7.961, 12.69873, 231.48965
10.399, -74.0744, 162.368, 31.4599, 7.961, 12.69880, 231.48967
10.400, -74.0765, 162.362, 31.4598, 7.963, 12.67830, 231.39588
10.400, -74.0780, 162.358, 31.4598, 7.963, 12.65703, 231.30018
10.400, -74.0785, 162.356, 31.4599, 7.951, 12.65009, 231.26887
10.400, -74.0805, 162.351, 31.4604, 7.936, 12.62939, 231.17415
10.401, -74.0824, 162.346, 31.4609, 7.917, 12.60102, 231.04620
10.401, -74.0826, 162.345, 31.4610, 7.944, 12.60136, 231.04716
10.401, -74.0844, 162.340, 31.4614, 7.900, 12.58062, 230.95241
10.402, -74.0863, 162.335, 31.4619, 7.890, 12.55235, 230.82444
10.402, -74.0875, 162.332, 31.4663, 7.907, 12.54611, 230.79420
10.402, -74.0899, 162.326, 31.4881, 7.885, 12.53366, 230.73368
10.402, -74.0932, 162.317, 31.5100, 7.885, 12.50723, 230.60964
10.402, -74.0933, 162.317, 31.5098, 7.893, 12.50729, 230.60967
10.403, -74.0953, 162.312, 31.5043, 7.902, 12.48684, 230.51495
10.403, -74.0971, 162.307, 31.4992, 7.912, 12.45872, 230.38695
10.403, -74.0979, 162.305, 31.4972, 7.907, 12.45208, 230.35570
10.403, -74.0992, 162.302, 31.4935, 7.917, 12.43841, 230.29223
10.404, -74.1012, 162.297, 31.4882, 7.922, 12.41053, 230.16429
10.404, -74.1025, 162.293, 31.4845, 7.927, 12.39712, 230.10172
10.404, -74.1032, 162.291, 31.4828, 7.924, 12.39045, 230.07047
10.404, -74.1051, 162.286, 31.4777, 7.917, 12.36262, 229.94250
10.405, -74.1073, 162.281, 31.4796, 7.912, 12.34254, 229.84780
10.405, -74.1092, 162.276, 31.4813, 7.902, 12.32230, 229.75303
10.405, -74.1109, 162.272, 31.4811, 7.888, 12.29428, 229.62410
10.405, -74.1112, 162.271, 31.4811, 7.895, 12.28721, 229.59184
10.406, -74.1123, 162.268, 31.4810, 7.885, 12.27360, 229.52834
10.406, -74.1139, 162.265, 31.4808, 7.880, 12.24542, 229.39846
10.406, -74.1149, 162.262, 31.4817, 7.880, 12.23179, 229.33494
10.406, -74.1160, 162.259, 31.4867, 7.885, 12.22568, 229.30467
10.407, -74.1185, 162.253, 31.5008, 7.888, 12.19881, 229.17769
10.407, -74.1203, 162.249, 31.5146, 7.885, 12.17855, 229.08199
10.407, -74.1204, 162.249, 31.5156, 7.890, 12.17862, 229.08200
10.408, -74.1222, 162.244, 31.5286, 7.885, 12.15120, 228.95399
10.408, -74.1232, 162.242, 31.5342, 7.890, 12.13748, 228.88954
10.408, -74.1250, 162.238, 31.5452, 7.883, 12.11732, 228.79384
10.408, -74.1260, 162.236, 31.5449, 7.873, 12.10364, 228.72939
10.409, -74.1276, 162.232, 31.5426, 7.878, 12.08342, 228.63366
10.409, -74.1278, 162.232, 31.5422, 7.861, 12.08355, 228.63368
10.409, -74.1296, 162.228, 31.5357, 7.846, 12.05615, 228.50474
10.409, -74.1314, 162.224, 31.5256, 7.834, 12.03614, 228.40903
10.409, -74.1320, 162.223, 31.5224, 7.846, 12.02941, 228.37681
10.410, -74.1332, 162.220, 31.5199, 7.829, 12.00885, 228.28009
10.410, -74.1350, 162.216, 31.5165, 7.829, 11.98892, 228.18437
10.410, -74.1351, 162.216, 31.5164, 7.841, 11.98899, 228.18439
10.411, -74.1395, 162.207, 31.5186, 7.861, 11.93543, 227.92754
10.411, -74.1408, 162.205, 31.5241, 7.888, 11.91491, 227.82989
10.411, -74.1426, 162.201, 31.5325, 7.888, 11.89515, 227.73418
10.418, -74.1710, 162.137, 31.5804, 7.883, 11.43655, 225.50427
10.419, -74.1721, 162.134, 31.5781, 7.875, 11.41004, 225.37424
10.419, -74.1732, 162.132, 31.5760, 7.868, 11.39035, 225.27652
10.419, -74.1744, 162.129, 31.5735, 7.863, 11.36403, 225.14650
10.420, -74.1756, 162.126, 31.5712, 7.858, 11.33778, 225.01648
10.420, -74.1767, 162.123, 31.5691, 7.858, 11.31841, 224.91969
10.420, -74.1777, 162.120, 31.5669, 7.853, 11.29901, 224.82288
10.420, -74.1778, 162.120, 31.5668, 7.868, 11.29908, 224.82289
10.420, -74.1781, 162.119, 31.5661, 7.858, 11.29260, 224.79061
10.421, -74.1789, 162.117, 31.5646, 7.853, 11.27292, 224.69284
10.421, -74.1800, 162.114, 31.5623, 7.851, 11.25368, 224.59604
10.421, -74.1806, 162.113, 31.5611, 7.853, 11.24059, 224.53056
10.421, -74.1811, 162.112, 31.5601, 7.849, 11.22745, 224.46507
10.422, -74.1823, 162.109, 31.5578, 7.846, 11.20837, 224.36827
10.422, -74.1832, 162.106, 31.5559, 7.846, 11.18911, 224.27143
10.422, -74.1834, 162.106, 31.5555, 7.846, 11.18244, 224.23821
10.422, -74.1846, 162.103, 31.5532, 7.849, 11.16344, 224.14141
10.423, -74.1856, 162.100, 31.5511, 7.846, 11.13756, 224.01135
10.423, -74.1861, 162.099, 31.5502, 7.849, 11.13132, 223.97909
10.423, -74.1868, 162.097, 31.5487, 7.846, 11.11865, 223.91454
10.424, -74.1879, 162.094, 31.5464, 7.849, 11.09296, 223.78448
10.424, -74.1880, 162.094, 31.5464, 7.846, 11.09303, 223.78450
10.424, -74.1890, 162.092, 31.5466, 7.846, 11.07388, 223.68674
10.424, -74.1902, 162.088, 31.5494, 7.844, 11.04184, 223.52436
10.425, -74.1916, 162.083, 31.5597, 7.851, 11.00353, 223.32967
10.425, -74.1922, 162.081, 31.5656, 7.846, 10.99095, 223.26510
10.425, -74.1925, 162.081, 31.5684, 7.856, 10.98449, 223.23189
10.426, -74.1933, 162.078, 31.5732, 7.866, 10.95892, 223.10176
10.426, -74.1942, 162.076, 31.5753, 7.866, 10.93997, 223.00398
10.426, -74.1943, 162.075, 31.5754, 7.861, 10.94022, 223.00493
10.426, -74.1951, 162.073, 31.5770, 7.871, 10.92123, 222.90713
10.427, -74.1958, 162.071, 31.5779, 7.871, 10.90221, 222.80931
10.427, -74.1960, 162.071, 31.5781, 7.873, 10.89573, 222.77609
10.427, -74.1968, 162.068, 31.5790, 7.868, 10.87701, 222.67921
10.427, -74.1976, 162.066, 31.5802, 7.863, 10.85155, 222.54815
10.427, -74.1977, 162.065, 31.5804, 7.866, 10.85181, 222.54908
10.428, -74.1984, 162.063, 31.5816, 7.861, 10.83292, 222.45127
10.428, -74.1990, 162.061, 31.5824, 7.858, 10.80743, 222.32017
10.428, -74.1992, 162.060, 31.5828, 7.858, 10.79464, 222.25462
10.428, -74.1995, 162.059, 31.5832, 7.861, 10.78849, 222.22232
10.429, -74.1999, 162.058, 31.5839, 7.863, 10.76279, 222.09028
10.429, -74.2000, 162.057, 31.5841, 7.863, 10.76304, 222.09121
10.429, -74.2005, 162.056, 31.5848, 7.863, 10.74401, 221.99243
10.429, -74.2014, 162.051, 31.5834, 7.863, 10.71952, 221.86415
10.430, -74.2017, 162.049, 31.5832, 7.863, 10.71360, 221.83278
10.430, -74.2020, 162.048, 31.5838, 7.861, 10.70101, 221.76723
10.430, -74.2025, 162.045, 31.5846, 7.861, 10.67598, 221.63703
10.430, -74.2028, 162.043, 31.5847, 7.861, 10.66362, 221.57240
10.430, -74.2029, 162.042, 31.5847, 7.858, 10.65740, 221.54008
10.431, -74.2033, 162.040, 31.5844, 7.856, 10.63224, 221.40894
10.431, -74.2036, 162.037, 31.5812, 7.856, 10.61368, 221.31198
10.432, -74.2043, 162.032, 31.5711, 7.853, 10.57016, 221.08387
10.432, -74.2043, 162.031, 31.5703, 7.856, 10.57034, 221.08479
10.432, -74.2047, 162.028, 31.5635, 7.853, 10.54558, 220.95457
10.432, -74.2049, 162.027, 31.5632, 7.851, 10.52677, 220.85574
10.432, -74.2050, 162.026, 31.5632, 7.853, 10.52702, 220.85667
10.433, -74.2052, 162.024, 31.5629, 7.849, 10.50206, 220.72549
10.433, -74.2055, 162.023, 31.5626, 7.849, 10.48341, 220.62667
10.433, -74.2055, 162.022, 31.5626, 7.851, 10.48359, 220.62758
10.434, -74.2057, 162.021, 31.5623, 7.846, 10.46490, 220.52875
10.434, -74.2068, 162.013, 31.5647, 7.846, 10.44184, 220.40321
10.434, -74.2069, 162.012, 31.5647, 7.846, 10.44209, 220.40415
10.434, -74.2071, 162.011, 31.5647, 7.846, 10.42350, 220.30531
10.435, -74.2073, 162.009, 31.5647, 7.844, 10.39882, 220.17411
10.435, -74.2074, 162.008, 31.5647, 7.846, 10.39279, 220.14179
10.435, -74.2076, 162.007, 31.5647, 7.836, 10.38057, 220.07619
10.435, -74.2081, 162.002, 31.5647, 7.836, 10.35676, 219.94781
10.436, -74.2084, 161.998, 31.5654, 7.836, 10.33894, 219.85174
10.436, -74.2084, 161.998, 31.5654, 7.829, 10.33894, 219.85174
10.436, -74.2089, 161.991, 31.5674, 7.829, 10.30316, 219.65867
10.436, -74.2090, 161.990, 31.5678, 7.817, 10.29719, 219.62633
10.437, -74.2093, 161.986, 31.5691, 7.812, 10.27330, 219.49698
10.437, -74.2095, 161.982, 31.5699, 7.814, 10.25558, 219.40089
10.437, -74.2096, 161.978, 31.5698, 7.812, 10.23165, 219.27152
10.438, -74.2096, 161.976, 31.5697, 7.810, 10.21967, 219.20682
10.438, -74.2098, 161.969, 31.5695, 7.817, 10.17191, 218.94714
10.438, -74.2098, 161.968, 31.5695, 7.822, 10.17208, 218.94805
10.439, -74.2099, 161.965, 31.5694, 7.824, 10.14821, 218.81775
10.439, -74.2099, 161.962, 31.5699, 7.824, 10.13652, 218.75397
10.439, -74.2099, 161.962, 31.5701, 7.824, 10.13043, 218.72070
10.439, -74.2099, 161.958, 31.5708, 7.827, 10.11285, 218.62457
10.440, -74.2098, 161.955, 31.5718, 7.827, 10.08900, 218.49423
10.440, -74.2098, 161.955, 31.5719, 7.827, 10.08900, 218.49423
10.440, -74.2098, 161.952, 31.5727, 7.824, 10.07134, 218.39717
10.441, -74.2097, 161.949, 31.5737, 7.827, 10.04761, 218.26682
10.441, -74.2097, 161.948, 31.5740, 7.827, 10.04175, 218.23448
10.441, -74.2097, 161.946, 31.5746, 7.831, 10.03005, 218.16977
10.441, -74.2096, 161.943, 31.5757, 7.836, 10.00644, 218.03940
10.441, -74.2096, 161.939, 31.5796, 7.834, 9.99511, 217.97655
10.441, -74.2096, 161.936, 31.5821, 7.839, 9.98962, 217.94604
10.442, -74.2097, 161.930, 31.5880, 7.846, 9.96678, 217.81848
10.442, -74.2097, 161.927, 31.5907, 7.844, 9.94939, 217.72140
10.442, -74.2097, 161.926, 31.5913, 7.849, 9.94955, 217.72233
10.443, -74.2099, 161.919, 31.5977, 7.851, 9.90928, 217.49584
10.443, -74.2099, 161.919, 31.5981, 7.856, 9.90928, 217.49584
10.443, -74.2099, 161.917, 31.5994, 7.851, 9.90368, 217.46441
10.443, -74.2100, 161.914, 31.6017, 7.853, 9.88651, 217.36736
10.444, -74.2101, 161.911, 31.6046, 7.853, 9.86938, 217.27028
10.444, -74.2101, 161.910, 31.6052, 7.856, 9.86954, 217.27120
10.444, -74.2102, 161.906, 31.6067, 7.856, 9.84673, 217.14177
10.444, -74.2104, 161.903, 31.6035, 7.856, 9.82977, 217.04471
10.444, -74.2104, 161.902, 31.6030, 7.856, 9.82407, 217.01235
10.445, -74.2106, 161.899, 31.6003, 7.858, 9.80715, 216.91528
10.445, -74.2108, 161.896, 31.5977, 7.858, 9.79612, 216.85150
10.445, -74.2108, 161.895, 31.5970, 7.863, 9.79044, 216.81914
10.445, -74.2111, 161.891, 31.5944, 7.861, 9.76803, 216.68972
10.446, -74.2114, 161.887, 31.5933, 7.853, 9.75149, 216.59358
10.446, -74.2115, 161.887, 31.5930, 7.861, 9.74577, 216.56029
10.446, -74.2118, 161.884, 31.5920, 7.841, 9.73491, 216.49652
10.447, -74.2124, 161.878, 31.5896, 7.841, 9.70170, 216.30238
10.447, -74.2129, 161.873, 31.5873, 7.817, 9.67415, 216.14058
10.447, -74.2134, 161.869, 31.5833, 7.819, 9.65799, 216.04446
10.447, -74.2135, 161.868, 31.5824, 7.819, 9.65823, 216.04539
10.448, -74.2140, 161.863, 31.5773, 7.822, 9.63656, 215.91688
10.448, -74.2144, 161.859, 31.5734, 7.827, 9.62041, 215.82073
10.448, -74.2145, 161.858, 31.5727, 7.822, 9.61496, 215.78837
10.448, -74.2150, 161.853, 31.5665, 7.831, 9.59911, 215.69315
10.449, -74.2153, 161.850, 31.5653, 7.834, 9.58281, 215.59607
10.449, -74.2154, 161.849, 31.5647, 7.829, 9.57174, 215.53040
10.449, -74.2156, 161.847, 31.5640, 7.834, 9.56091, 215.46568
10.450, -74.2160, 161.842, 31.5627, 7.831, 9.54511, 215.37044
10.450, -74.2161, 161.842, 31.5625, 7.831, 9.53956, 215.33715
10.450, -74.2164, 161.838, 31.5627, 7.831, 9.52357, 215.24098
10.450, -74.2168, 161.834, 31.5632, 7.822, 9.50770, 215.14481
10.450, -74.2170, 161.832, 31.5630, 7.822, 9.49699, 215.08008
10.451, -74.2171, 161.830, 31.5624, 7.812, 9.48621, 215.01532
10.451, -74.2175, 161.826, 31.5612, 7.810, 9.47043, 214.91916
10.451, -74.2178, 161.823, 31.5606, 7.810, 9.45446, 214.82204
10.451, -74.2178, 161.822, 31.5605, 7.807, 9.44906, 214.78967
10.452, -74.2181, 161.818, 31.5599, 7.812, 9.43330, 214.69347
10.452, -74.2185, 161.814, 31.5657, 7.819, 9.41213, 214.56399
10.452, -74.2188, 161.810, 31.5726, 7.827, 9.39646, 214.46780
10.453, -74.2191, 161.805, 31.5834, 7.834, 9.37550, 214.33922
10.453, -74.2193, 161.801, 31.5928, 7.839, 9.35983, 214.24301
10.453, -74.2194, 161.801, 31.5934, 7.831, 9.35445, 214.20970
10.453, -74.2195, 161.798, 31.5961, 7.836, 9.33861, 214.11257
10.454, -74.2197, 161.795, 31.5986, 7.836, 9.32833, 214.04873
10.454, -74.2198, 161.794, 31.5985, 7.834, 9.32312, 214.01636
10.454, -74.2200, 161.790, 31.5954, 7.829, 9.30217, 213.88683
10.455, -74.2205, 161.782, 31.5892, 7.824, 9.26596, 213.66108
10.455, -74.2207, 161.778, 31.5866, 7.827, 9.25058, 213.56485
10.455, -74.2208, 161.777, 31.5868, 7.824, 9.24544, 213.53248
10.456, -74.2210, 161.774, 31.5871, 7.831, 9.22996, 213.43531
10.456, -74.2212, 161.770, 31.5887, 7.831, 9.21467, 213.33909
10.456, -74.2215, 161.767, 31.5942, 7.839, 9.19936, 213.24193
10.457, -74.2218, 161.763, 31.5993, 7.839, 9.17893, 213.11238
10.457, -74.2218, 161.762, 31.6012, 7.841, 9.17377, 213.07999
10.457, -74.2220, 161.760, 31.6040, 7.829, 9.16363, 213.01521
10.457, -74.2222, 161.756, 31.6076, 7.822, 9.14324, 212.88564
10.457, -74.2223, 161.753, 31.6072, 7.824, 9.13322, 212.82180
10.457, -74.2224, 161.752, 31.6070, 7.805, 9.12818, 212.78941
10.458, -74.2225, 161.748, 31.6051, 7.800, 9.10784, 212.65982
10.458, -74.2225, 161.748, 31.6037, 7.802, 9.10784, 212.65982
10.458, -74.2227, 161.745, 31.5992, 7.792, 9.09273, 212.56265
10.459, -74.2228, 161.741, 31.5933, 7.795, 9.07773, 212.46638
10.459, -74.2229, 161.739, 31.5900, 7.795, 9.06247, 212.36826
10.459, -74.2229, 161.738, 31.5877, 7.797, 9.05742, 212.33586
10.459, -74.2231, 161.734, 31.5848, 7.802, 9.03741, 212.20627
10.460, -74.2233, 161.730, 31.5874, 7.807, 9.02264, 212.11001
10.460, -74.2234, 161.728, 31.5889, 7.802, 9.01269, 212.04520
10.460, -74.2235, 161.726, 31.5899, 7.807, 9.00791, 212.01373
10.460, -74.2236, 161.723, 31.5921, 7.805, 8.98786, 211.88321
10.460, -74.2237, 161.722, 31.5926, 7.807, 8.98296, 211.85080
10.461, -74.2237, 161.720, 31.5934, 7.802, 8.97300, 211.78598
10.461, -74.2238, 161.716, 31.5934, 7.795, 8.95322, 211.65637
10.461, -74.2239, 161.714, 31.5933, 7.800, 8.94340, 211.59157
10.461, -74.2239, 161.713, 31.5933, 7.792, 8.93845, 211.55915
10.462, -74.2240, 161.709, 31.5933, 7.790, 8.91880, 211.42953
10.462, -74.2241, 161.706, 31.5919, 7.790, 8.90414, 211.33231
10.462, -74.2241, 161.705, 31.5916, 7.792, 8.90428, 211.33324
10.462, -74.2241, 161.702, 31.5873, 7.797, 8.88453, 211.20267
10.463, -74.2240, 161.699, 31.5855, 7.807, 8.86979, 211.10542
10.463, -74.2240, 161.699, 31.5858, 7.797, 8.86477, 211.07208
10.463, -74.2240, 161.698, 31.5868, 7.810, 8.84990, 210.97300
10.463, -74.2240, 161.697, 31.5883, 7.817, 8.83506, 210.87389
10.464, -74.2240, 161.697, 31.5889, 7.810, 8.82510, 210.80722
10.464, -74.2240, 161.696, 31.5896, 7.817, 8.81530, 210.74146
10.464, -74.2239, 161.681, 31.6233, 7.819, 8.80241, 210.65533
10.464, -74.2238, 161.679, 31.6259, 7.817, 8.78776, 210.55714
10.464, -74.2238, 161.678, 31.6266, 7.807, 8.78296, 210.52472
10.465, -74.2238, 161.674, 31.6267, 7.802, 8.76873, 210.42840
10.465, -74.2238, 161.672, 31.6241, 7.805, 8.75918, 210.36356
10.465, -74.2238, 161.670, 31.6224, 7.800, 8.74964, 210.29872
10.466, -74.2238, 161.665, 31.6182, 7.800, 8.73565, 210.20332
10.466, -74.2238, 161.658, 31.6117, 7.800, 8.71222, 210.04306
10.466, -74.2238, 161.656, 31.6122, 7.810, 8.70278, 209.97822
10.467, -74.2238, 161.653, 31.6132, 7.814, 8.68381, 209.84760
10.467, -74.2238, 161.653, 31.6133, 7.810, 8.68381, 209.84760
10.467, -74.2238, 161.649, 31.6170, 7.814, 8.66987, 209.75126
10.467, -74.2238, 161.645, 31.6218, 7.819, 8.65597, 209.65491
10.467, -74.2238, 161.643, 31.6237, 7.817, 8.64664, 209.59005
10.468, -74.2239, 161.640, 31.6259, 7.817, 8.63755, 209.52613
10.468, -74.2239, 161.636, 31.6298, 7.812, 8.62374, 209.42979
10.468, -74.2240, 161.631, 31.6275, 7.814, 8.60545, 209.30101
10.469, -74.2241, 161.626, 31.6231, 7.819, 8.59196, 209.20558
10.469, -74.2242, 161.622, 31.6183, 7.824, 8.57366, 209.07587
10.469, -74.2243, 161.621, 31.6182, 7.819, 8.57387, 209.07680
10.469, -74.2243, 161.618, 31.6160, 7.831, 8.56013, 208.97951
10.470, -74.2244, 161.616, 31.6143, 7.831, 8.54639, 208.88130
10.470, -74.2244, 161.615, 31.6138, 7.839, 8.54184, 208.84887
10.470, -74.2245, 161.612, 31.6117, 7.841, 8.52828, 208.75156
