# mission day, lat, long, alt, (pressure?), topocentric ra, dec
7.935, -74.0440, -143.778, 33.8261, 5.907, 287.41928, -22.47258
7.935, -74.0434, -143.783, 33.8404, 5.915, 287.41966, -22.47254
7.936, -74.0432, -143.784, 33.8447, 5.907, 287.41978, -22.47253
7.936, -74.0428, -143.788, 33.8465, 5.917, 287.42003, -22.47250
7.936, -74.0422, -143.793, 33.8492, 5.917, 287.42041, -22.47246
7.936, -74.0422, -143.793, 33.8493, 5.929, 287.42042, -22.47245
7.937, -74.0415, -143.799, 33.8431, 5.936, 287.42080, -22.47241
7.937, -74.0409, -143.804, 33.8345, 5.941, 287.42117, -22.47237
7.937, -74.0401, -143.809, 33.8249, 5.949, 287.42156, -22.47233
7.938, -74.0394, -143.814, 33.8164, 5.951, 287.42192, -22.47229
7.938, -74.0387, -143.819, 33.8110, 5.954, 287.42230, -22.47225
7.938, -74.0379, -143.824, 33.8064, 5.951, 287.42269, -22.47221
7.938, -74.0379, -143.825, 33.8061, 5.954, 287.42271, -22.47220
7.939, -74.0372, -143.830, 33.8020, 5.946, 287.42306, -22.47217
7.939, -74.0365, -143.835, 33.7975, 5.941, 287.42344, -22.47213
7.939, -74.0362, -143.837, 33.7952, 5.946, 287.42359, -22.47211
7.939, -74.0357, -143.840, 33.7913, 5.939, 287.42383, -22.47208
7.940, -74.0349, -143.845, 33.7853, 5.936, 287.42421, -22.47204
7.940, -74.0338, -143.852, 33.7780, 5.939, 287.42474, -22.47198
7.940, -74.0337, -143.852, 33.7778, 5.934, 287.42477, -22.47198
7.940, -74.0333, -143.855, 33.7751, 5.934, 287.42496, -22.47196
7.940, -74.0330, -143.856, 33.7736, 5.934, 287.42509, -22.47194
7.941, -74.0325, -143.859, 33.7709, 5.932, 287.42532, -22.47192
7.941, -74.0317, -143.864, 33.7664, 5.929, 287.42570, -22.47188
7.941, -74.0311, -143.868, 33.7603, 5.929, 287.42600, -22.47185
7.941, -74.0309, -143.869, 33.7583, 5.929, 287.42608, -22.47184
7.942, -74.0302, -143.874, 33.7505, 5.932, 287.42645, -22.47180
7.942, -74.0294, -143.879, 33.7389, 5.932, 287.42682, -22.47176
7.942, -74.0294, -143.879, 33.7385, 5.934, 287.42685, -22.47175
7.942, -74.0286, -143.884, 33.7265, 5.934, 287.42723, -22.47171
7.943, -74.0278, -143.890, 33.7176, 5.934, 287.42761, -22.47167
7.943, -74.0275, -143.892, 33.7150, 5.934, 287.42773, -22.47166
7.943, -74.0269, -143.895, 33.7094, 5.932, 287.42797, -22.47163
7.943, -74.0260, -143.901, 33.7096, 5.927, 287.42836, -22.47159
7.944, -74.0252, -143.906, 33.7104, 5.922, 287.42873, -22.47155
7.944, -74.0243, -143.912, 33.7158, 5.919, 287.42911, -22.47151
7.944, -74.0234, -143.918, 33.7210, 5.919, 287.42948, -22.47147
7.945, -74.0226, -143.924, 33.7245, 5.927, 287.42986, -22.47143
7.945, -74.0212, -143.933, 33.7281, 5.934, 287.43024, -22.47138
7.945, -74.0210, -143.934, 33.7283, 5.927, 287.43027, -22.47138
7.946, -74.0206, -143.937, 33.7294, 5.946, 287.43063, -22.47134
7.946, -74.0200, -143.941, 33.7308, 5.958, 287.43100, -22.47130
7.946, -74.0196, -143.943, 33.7319, 5.951, 287.43117, -22.47128
7.946, -74.0191, -143.946, 33.7331, 5.966, 287.43137, -22.47126
7.947, -74.0181, -143.952, 33.7353, 5.968, 287.43178, -22.47122
7.947, -74.0174, -143.956, 33.7365, 5.968, 287.43206, -22.47119
7.947, -74.0163, -143.962, 33.7366, 5.968, 287.43251, -22.47114
7.948, -74.0153, -143.967, 33.7342, 5.976, 287.43290, -22.47110
7.948, -74.0145, -143.972, 33.7331, 5.985, 287.43327, -22.47106
7.948, -74.0136, -143.977, 33.7329, 6.000, 287.43365, -22.47101
7.949, -74.0128, -143.982, 33.7354, 6.012, 287.43401, -22.47097
7.949, -74.0119, -143.988, 33.7405, 6.022, 287.43442, -22.47093
7.949, -74.0111, -143.993, 33.7450, 6.022, 287.43478, -22.47089
7.950, -74.0102, -143.999, 33.7497, 6.020, 287.43515, -22.47085
7.950, -74.0093, -144.004, 33.7494, 6.012, 287.43553, -22.47081
7.950, -74.0084, -144.009, 33.7473, 5.998, 287.43593, -22.47077
7.950, -74.0083, -144.010, 33.7471, 6.012, 287.43596, -22.47076
7.951, -74.0074, -144.015, 33.7364, 5.990, 287.43630, -22.47073
7.951, -74.0064, -144.020, 33.7239, 5.988, 287.43668, -22.47069
7.951, -74.0060, -144.023, 33.7197, 5.990, 287.43685, -22.47067
7.952, -74.0047, -144.030, 33.7082, 6.000, 287.43735, -22.47061
7.952, -74.0045, -144.031, 33.7063, 6.000, 287.43743, -22.47060
7.952, -74.0045, -144.031, 33.7061, 6.022, 287.43744, -22.47060
7.952, -74.0035, -144.037, 33.6970, 6.046, 287.43783, -22.47056
7.952, -74.0026, -144.042, 33.6888, 6.071, 287.43820, -22.47052
7.953, -74.0025, -144.043, 33.6885, 6.059, 287.43826, -22.47051
7.953, -74.0017, -144.048, 33.6867, 6.083, 287.43857, -22.47048
7.953, -74.0008, -144.054, 33.6829, 6.083, 287.43897, -22.47044
7.953, -74.0003, -144.057, 33.6772, 6.083, 287.43916, -22.47042
7.954, -73.9999, -144.059, 33.6722, 6.073, 287.43934, -22.47040
7.954, -73.9990, -144.065, 33.6603, 6.056, 287.43971, -22.47036
7.954, -73.9980, -144.070, 33.6439, 6.042, 287.44010, -22.47031
7.954, -73.9974, -144.073, 33.6350, 6.056, 287.44031, -22.47029
7.955, -73.9970, -144.075, 33.6313, 6.042, 287.44047, -22.47027
7.955, -73.9959, -144.079, 33.6244, 6.051, 287.44085, -22.47023
7.955, -73.9948, -144.084, 33.6238, 6.071, 287.44123, -22.47019
7.956, -73.9936, -144.089, 33.6331, 6.085, 287.44163, -22.47015
7.956, -73.9932, -144.091, 33.6366, 6.042, 287.44177, -22.47013
7.956, -73.9926, -144.093, 33.6422, 6.093, 287.44196, -22.47011
7.956, -73.9923, -144.095, 33.6457, 6.042, 287.44208, -22.47010
7.956, -73.9920, -144.097, 33.6490, 6.081, 287.44219, -22.47009
7.956, -73.9915, -144.099, 33.6540, 6.098, 287.44236, -22.47007
7.957, -73.9902, -144.105, 33.6593, 6.093, 287.44273, -22.47003
7.957, -73.9892, -144.110, 33.6488, 6.078, 287.44310, -22.46999
7.957, -73.9877, -144.117, 33.6182, 6.078, 287.44360, -22.46994
7.958, -73.9868, -144.121, 33.5961, 6.063, 287.44388, -22.46991
7.958, -73.9855, -144.126, 33.5710, 6.063, 287.44425, -22.46987
7.958, -73.9847, -144.129, 33.5581, 6.063, 287.44449, -22.46984
7.958, -73.9841, -144.131, 33.5497, 6.066, 287.44463, -22.46983
7.959, -73.9827, -144.137, 33.5463, 6.076, 287.44503, -22.46978
7.959, -73.9814, -144.142, 33.5523, 6.071, 287.44538, -22.46975
7.959, -73.9814, -144.142, 33.5526, 6.083, 287.44539, -22.46975
7.959, -73.9800, -144.148, 33.5658, 6.083, 287.44577, -22.46970
7.960, -73.9785, -144.155, 33.5839, 6.090, 287.44616, -22.46966
7.960, -73.9782, -144.156, 33.5883, 6.088, 287.44626, -22.46965
7.960, -73.9771, -144.161, 33.5868, 6.093, 287.44654, -22.46962
7.960, -73.9758, -144.167, 33.5826, 6.093, 287.44688, -22.46959
7.960, -73.9757, -144.168, 33.5822, 6.098, 287.44691, -22.46958
7.961, -73.9742, -144.174, 33.5655, 6.110, 287.44730, -22.46954
7.961, -73.9727, -144.180, 33.5443, 6.115, 287.44766, -22.46950
7.961, -73.9723, -144.181, 33.5382, 6.110, 287.44777, -22.46949
7.962, -73.9718, -144.183, 33.5351, 6.120, 287.44803, -22.46946
7.962, -73.9710, -144.185, 33.5306, 6.120, 287.44842, -22.46942
7.962, -73.9706, -144.187, 33.5278, 6.120, 287.44866, -22.46939
7.962, -73.9703, -144.188, 33.5261, 6.117, 287.44880, -22.46938
7.963, -73.9696, -144.190, 33.5218, 6.112, 287.44916, -22.46934
7.963, -73.9670, -144.198, 33.5359, 6.112, 287.44954, -22.46930
7.963, -73.9668, -144.199, 33.5376, 6.107, 287.44956, -22.46930
7.963, -73.9630, -144.210, 33.5623, 6.103, 287.45001, -22.46925
7.964, -73.9617, -144.214, 33.5624, 6.103, 287.45030, -22.46922
7.964, -73.9612, -144.216, 33.5624, 6.103, 287.45042, -22.46921
7.964, -73.9600, -144.220, 33.5625, 6.107, 287.45070, -22.46918
7.964, -73.9584, -144.224, 33.5542, 6.107, 287.45105, -22.46914
7.964, -73.9582, -144.225, 33.5533, 6.107, 287.45109, -22.46914
7.965, -73.9566, -144.230, 33.5450, 6.112, 287.45145, -22.46910
7.965, -73.9548, -144.235, 33.5380, 6.107, 287.45185, -22.46906
7.965, -73.9544, -144.236, 33.5365, 6.110, 287.45194, -22.46905
7.965, -73.9533, -144.239, 33.5324, 6.103, 287.45220, -22.46902
7.966, -73.9513, -144.245, 33.5276, 6.093, 287.45261, -22.46898
7.966, -73.9503, -144.248, 33.5249, 6.100, 287.45283, -22.46896
7.966, -73.9495, -144.250, 33.5221, 6.085, 287.45299, -22.46894
7.966, -73.9478, -144.254, 33.5141, 6.083, 287.45334, -22.46890
7.967, -73.9459, -144.259, 33.5061, 6.083, 287.45371, -22.46886
7.967, -73.9458, -144.259, 33.5058, 6.085, 287.45373, -22.46886
7.967, -73.9439, -144.264, 33.4996, 6.088, 287.45411, -22.46882
7.967, -73.9427, -144.267, 33.4960, 6.083, 287.45434, -22.46880
7.967, -73.9420, -144.269, 33.4960, 6.093, 287.45447, -22.46878
7.968, -73.9400, -144.273, 33.4976, 6.095, 287.45487, -22.46874
7.968, -73.9381, -144.277, 33.5006, 6.095, 287.45523, -22.46870
7.968, -73.9380, -144.278, 33.5009, 6.095, 287.45525, -22.46870
7.968, -73.9360, -144.282, 33.5079, 6.090, 287.45562, -22.46866
7.969, -73.9340, -144.286, 33.5134, 6.083, 287.45600, -22.46862
7.969, -73.9322, -144.290, 33.5153, 6.078, 287.45639, -22.46858
7.970, -73.9304, -144.294, 33.5147, 6.078, 287.45677, -22.46854
7.970, -73.9297, -144.295, 33.5132, 6.078, 287.45690, -22.46853
7.970, -73.9286, -144.298, 33.5104, 6.078, 287.45713, -22.46850
7.970, -73.9266, -144.302, 33.5073, 6.083, 287.45755, -22.46846
7.970, -73.9254, -144.304, 33.5067, 6.083, 287.45778, -22.46843
7.971, -73.9229, -144.309, 33.5107, 6.107, 287.45828, -22.46838
7.972, -73.9194, -144.317, 33.5265, 6.137, 287.45902, -22.46830
7.972, -73.9174, -144.321, 33.5350, 6.144, 287.45943, -22.46826
7.972, -73.9170, -144.322, 33.5367, 6.139, 287.45950, -22.46825
7.972, -73.9155, -144.325, 33.5360, 6.154, 287.45981, -22.46822
7.973, -73.9137, -144.329, 33.5339, 6.161, 287.46017, -22.46818
7.973, -73.9126, -144.331, 33.5316, 6.161, 287.46039, -22.46816
7.973, -73.9117, -144.333, 33.5289, 6.168, 287.46058, -22.46814
7.973, -73.9099, -144.336, 33.5234, 6.171, 287.46095, -22.46810
7.974, -73.9080, -144.340, 33.5234, 6.171, 287.46132, -22.46806
7.974, -73.9061, -144.344, 33.5243, 6.166, 287.46171, -22.46802
7.974, -73.9041, -144.348, 33.5313, 6.156, 287.46209, -22.46798
7.974, -73.9040, -144.349, 33.5319, 6.166, 287.46212, -22.46798
7.975, -73.9012, -144.355, 33.5352, 6.144, 287.46267, -22.46792
7.975, -73.9002, -144.357, 33.5315, 6.137, 287.46286, -22.46790
7.975, -73.8995, -144.358, 33.5289, 6.142, 287.46301, -22.46788
7.975, -73.8984, -144.360, 33.5250, 6.134, 287.46321, -22.46786
7.976, -73.8964, -144.365, 33.5180, 6.139, 287.46361, -22.46782
7.976, -73.8945, -144.369, 33.5110, 6.147, 287.46398, -22.46778
7.976, -73.8925, -144.373, 33.5039, 6.154, 287.46437, -22.46774
7.977, -73.8907, -144.376, 33.4957, 6.149, 287.46472, -22.46770
7.977, -73.8906, -144.377, 33.4950, 6.159, 287.46475, -22.46770
7.977, -73.8888, -144.380, 33.4797, 6.161, 287.46513, -22.46766
7.978, -73.8869, -144.384, 33.4656, 6.149, 287.46551, -22.46762
7.978, -73.8848, -144.388, 33.4535, 6.139, 287.46589, -22.46758
7.978, -73.8830, -144.391, 33.4436, 6.127, 287.46627, -22.46754
7.978, -73.8823, -144.393, 33.4406, 6.132, 287.46640, -22.46752
7.979, -73.8811, -144.395, 33.4350, 6.115, 287.46665, -22.46750
7.979, -73.8793, -144.399, 33.4300, 6.115, 287.46701, -22.46746
7.979, -73.8779, -144.402, 33.4285, 6.115, 287.46728, -22.46743
7.979, -73.8772, -144.403, 33.4278, 6.120, 287.46744, -22.46741
7.980, -73.8752, -144.408, 33.4342, 6.127, 287.46780, -22.46738
7.980, -73.8730, -144.412, 33.4446, 6.137, 287.46818, -22.46734
7.980, -73.8720, -144.414, 33.4528, 6.129, 287.46850, -22.46730
7.980, -73.8718, -144.415, 33.4543, 6.142, 287.46856, -22.46730
7.981, -73.8701, -144.418, 33.4625, 6.142, 287.46893, -22.46726
7.981, -73.8694, -144.419, 33.4655, 6.142, 287.46908, -22.46724
7.981, -73.8683, -144.421, 33.4699, 6.129, 287.46930, -22.46722
7.981, -73.8663, -144.425, 33.4686, 6.117, 287.46969, -22.46718
7.982, -73.8649, -144.427, 33.4637, 6.122, 287.46997, -22.46715
7.982, -73.8643, -144.428, 33.4618, 6.107, 287.47008, -22.46713
7.982, -73.8625, -144.431, 33.4550, 6.105, 287.47044, -22.46710
7.982, -73.8606, -144.434, 33.4472, 6.112, 287.47083, -22.46705
7.982, -73.8605, -144.434, 33.4469, 6.105, 287.47086, -22.46705
7.983, -73.8586, -144.437, 33.4477, 6.125, 287.47122, -22.46701
7.983, -73.8567, -144.440, 33.4501, 6.144, 287.47160, -22.46697
7.983, -73.8549, -144.443, 33.4632, 6.149, 287.47198, -22.46693
7.984, -73.8532, -144.446, 33.4770, 6.154, 287.47236, -22.46689
7.984, -73.8515, -144.448, 33.4873, 6.149, 287.47273, -22.46685
7.984, -73.8496, -144.451, 33.4981, 6.134, 287.47315, -22.46681
7.985, -73.8481, -144.454, 33.4964, 6.125, 287.47351, -22.46677
7.985, -73.8464, -144.456, 33.4937, 6.120, 287.47391, -22.46673
7.985, -73.8463, -144.456, 33.4929, 6.120, 287.47393, -22.46672
7.986, -73.8448, -144.458, 33.4800, 6.117, 287.47428, -22.46669
7.986, -73.8434, -144.460, 33.4686, 6.129, 287.47464, -22.46665
7.986, -73.8408, -144.464, 33.4706, 6.139, 287.47527, -22.46658
7.986, -73.8408, -144.464, 33.4706, 6.129, 287.47528, -22.46658
7.987, -73.8403, -144.465, 33.4731, 6.154, 287.47539, -22.46657
7.987, -73.8387, -144.467, 33.4861, 6.164, 287.47577, -22.46653
7.987, -73.8381, -144.468, 33.4908, 6.154, 287.47591, -22.46651
7.987, -73.8370, -144.470, 33.4969, 6.164, 287.47616, -22.46649
7.988, -73.8354, -144.473, 33.5013, 6.154, 287.47653, -22.46645
7.988, -73.8336, -144.476, 33.4990, 6.139, 287.47692, -22.46640
7.988, -73.8321, -144.478, 33.4851, 6.125, 287.47731, -22.46636
7.989, -73.8307, -144.481, 33.4730, 6.125, 287.47764, -22.46633
7.989, -73.8305, -144.481, 33.4707, 6.107, 287.47770, -22.46632
7.989, -73.8291, -144.484, 33.4585, 6.095, 287.47804, -22.46629
7.989, -73.8276, -144.486, 33.4514, 6.093, 287.47843, -22.46624
7.989, -73.8270, -144.487, 33.4532, 6.095, 287.47859, -22.46623
7.990, -73.8261, -144.489, 33.4560, 6.098, 287.47882, -22.46620
7.990, -73.8248, -144.491, 33.4639, 6.098, 287.47917, -22.46616
7.990, -73.8247, -144.491, 33.4650, 6.107, 287.47919, -22.46616
7.990, -73.8233, -144.493, 33.4793, 6.120, 287.47958, -22.46612
7.991, -73.8217, -144.496, 33.4890, 6.132, 287.47997, -22.46608
7.991, -73.8214, -144.496, 33.4903, 6.120, 287.48006, -22.46607
7.991, -73.8203, -144.498, 33.4945, 6.139, 287.48033, -22.46604
7.992, -73.8176, -144.501, 33.4824, 6.139, 287.48095, -22.46597
7.992, -73.8170, -144.502, 33.4759, 6.144, 287.48109, -22.46596
7.992, -73.8153, -144.504, 33.4600, 6.142, 287.48149, -22.46591
7.992, -73.8149, -144.505, 33.4567, 6.144, 287.48158, -22.46591
7.992, -73.8137, -144.506, 33.4460, 6.137, 287.48187, -22.46587
7.993, -73.8126, -144.508, 33.4436, 6.134, 287.48225, -22.46583
7.993, -73.8120, -144.509, 33.4461, 6.137, 287.48248, -22.46581
7.993, -73.8117, -144.509, 33.4476, 6.134, 287.48262, -22.46579
7.993, -73.8108, -144.510, 33.4517, 6.134, 287.48301, -22.46575
7.994, -73.8097, -144.511, 33.4641, 6.134, 287.48332, -22.46572
7.994, -73.8093, -144.512, 33.4695, 6.139, 287.48339, -22.46571
7.994, -73.8074, -144.514, 33.4974, 6.142, 287.48377, -22.46567
7.995, -73.8060, -144.516, 33.5111, 6.151, 287.48416, -22.46563
7.995, -73.8058, -144.516, 33.5126, 6.142, 287.48420, -22.46562
7.995, -73.8046, -144.518, 33.5230, 6.161, 287.48453, -22.46559
7.995, -73.8035, -144.519, 33.5209, 6.161, 287.48483, -22.46555
7.995, -73.8032, -144.520, 33.5199, 6.171, 287.48491, -22.46555
7.996, -73.8017, -144.521, 33.5151, 6.178, 287.48529, -22.46550
7.996, -73.8004, -144.523, 33.5059, 6.188, 287.48567, -22.46546
7.996, -73.8002, -144.524, 33.5042, 6.178, 287.48573, -22.46546
7.996, -73.7990, -144.525, 33.4955, 6.188, 287.48605, -22.46542
7.997, -73.7976, -144.527, 33.4854, 6.181, 287.48643, -22.46538
7.997, -73.7969, -144.528, 33.4804, 6.183, 287.48662, -22.46536
7.997, -73.7963, -144.529, 33.4754, 6.171, 287.48681, -22.46534
7.997, -73.7949, -144.531, 33.4655, 6.159, 287.48718, -22.46530
7.998, -73.7936, -144.533, 33.4585, 6.159, 287.48752, -22.46526
7.998, -73.7931, -144.534, 33.4588, 6.142, 287.48757, -22.46526
7.999, -73.7860, -144.545, 33.4681, 6.159, 287.48911, -22.46509
7.999, -73.7844, -144.548, 33.4655, 6.173, 287.48948, -22.46505
8.000, -73.7826, -144.551, 33.4592, 6.186, 287.48986, -22.46501
8.000, -73.7808, -144.554, 33.4507, 6.190, 287.49025, -22.46497
8.000, -73.7800, -144.555, 33.4465, 6.186, 287.49040, -22.46496
8.000, -73.7789, -144.557, 33.4397, 6.195, 287.49064, -22.46493
8.001, -73.7772, -144.560, 33.4286, 6.188, 287.49100, -22.46489
8.001, -73.7757, -144.562, 33.4191, 6.195, 287.49130, -22.46486
8.001, -73.7753, -144.563, 33.4165, 6.176, 287.49139, -22.46485
8.001, -73.7734, -144.567, 33.4090, 6.166, 287.49178, -22.46481
8.002, -73.7730, -144.568, 33.4078, 6.171, 287.49188, -22.46480
8.002, -73.7717, -144.570, 33.4044, 6.159, 287.49215, -22.46477
8.002, -73.7698, -144.574, 33.4103, 6.159, 287.49254, -22.46473
8.002, -73.7683, -144.576, 33.4179, 6.159, 287.49283, -22.46469
8.003, -73.7680, -144.577, 33.4199, 6.164, 287.49291, -22.46469
8.003, -73.7655, -144.582, 33.4401, 6.173, 287.49330, -22.46465
8.003, -73.7638, -144.585, 33.4541, 6.178, 287.49367, -22.46461
8.004, -73.7634, -144.586, 33.4569, 6.173, 287.49400, -22.46457
8.004, -73.7633, -144.586, 33.4574, 6.183, 287.49405, -22.46456
8.004, -73.7628, -144.587, 33.4607, 6.186, 287.49442, -22.46452
8.004, -73.7625, -144.588, 33.4624, 6.188, 287.49462, -22.46450
8.004, -73.7623, -144.588, 33.4641, 6.183, 287.49482, -22.46448
8.005, -73.7590, -144.594, 33.4479, 6.181, 287.49519, -22.46444
8.005, -73.7559, -144.600, 33.4316, 6.183, 287.49552, -22.46441
8.005, -73.7554, -144.601, 33.4289, 6.176, 287.49558, -22.46440
8.005, -73.7537, -144.604, 33.4142, 6.171, 287.49597, -22.46436
8.006, -73.7520, -144.607, 33.4009, 6.166, 287.49635, -22.46432
8.006, -73.7518, -144.608, 33.4008, 6.176, 287.49642, -22.46431
8.006, -73.7504, -144.610, 33.3999, 6.161, 287.49672, -22.46428
8.006, -73.7487, -144.613, 33.3994, 6.161, 287.49711, -22.46423
8.007, -73.7477, -144.615, 33.4052, 6.161, 287.49732, -22.46421
8.007, -73.7469, -144.617, 33.4099, 6.164, 287.49748, -22.46419
8.007, -73.7450, -144.620, 33.4203, 6.164, 287.49787, -22.46415
8.007, -73.7446, -144.621, 33.4227, 6.164, 287.49796, -22.46414
8.007, -73.7433, -144.623, 33.4297, 6.166, 287.49823, -22.46411
8.008, -73.7413, -144.626, 33.4373, 6.176, 287.49865, -22.46407
8.008, -73.7396, -144.629, 33.4355, 6.183, 287.49901, -22.46403
8.008, -73.7391, -144.630, 33.4349, 6.176, 287.49912, -22.46402
8.008, -73.7378, -144.633, 33.4304, 6.190, 287.49940, -22.46399
8.009, -73.7362, -144.636, 33.4194, 6.195, 287.49977, -22.46395
8.009, -73.7351, -144.638, 33.4124, 6.190, 287.50002, -22.46392
8.009, -73.7346, -144.639, 33.4111, 6.190, 287.50015, -22.46391
8.010, -73.7323, -144.645, 33.4059, 6.188, 287.50068, -22.46385
8.010, -73.7313, -144.647, 33.4068, 6.178, 287.50091, -22.46383
8.010, -73.7297, -144.651, 33.4106, 6.173, 287.50130, -22.46378
8.010, -73.7284, -144.654, 33.4135, 6.176, 287.50161, -22.46375
8.011, -73.7280, -144.655, 33.4143, 6.168, 287.50169, -22.46374
8.011, -73.7265, -144.659, 33.4178, 6.168, 287.50206, -22.46370
8.011, -73.7248, -144.663, 33.4240, 6.166, 287.50244, -22.46366
8.011, -73.7246, -144.664, 33.4254, 6.168, 287.50251, -22.46365
8.012, -73.7232, -144.667, 33.4319, 6.171, 287.50283, -22.46362
8.012, -73.7219, -144.670, 33.4350, 6.171, 287.50314, -22.46358
8.012, -73.7217, -144.671, 33.4351, 6.178, 287.50320, -22.46358
8.012, -73.7203, -144.674, 33.4362, 6.173, 287.50356, -22.46354
8.013, -73.7188, -144.678, 33.4333, 6.168, 287.50396, -22.46350
8.013, -73.7174, -144.682, 33.4294, 6.168, 287.50431, -22.46346
8.013, -73.7172, -144.682, 33.4289, 6.164, 287.50436, -22.46345
8.013, -73.7159, -144.686, 33.4206, 6.156, 287.50471, -22.46341
8.014, -73.7144, -144.691, 33.4111, 6.159, 287.50511, -22.46337
8.014, -73.7140, -144.692, 33.4086, 6.156, 287.50522, -22.46336
8.014, -73.7129, -144.695, 33.4035, 6.168, 287.50548, -22.46333
8.014, -73.7112, -144.700, 33.3959, 6.183, 287.50588, -22.46329
8.015, -73.7099, -144.704, 33.3948, 6.168, 287.50612, -22.46326
8.015, -73.7091, -144.706, 33.3955, 6.200, 287.50625, -22.46325
8.015, -73.7078, -144.710, 33.3996, 6.217, 287.50665, -22.46320
8.015, -73.7074, -144.711, 33.4012, 6.200, 287.50675, -22.46319
8.015, -73.7062, -144.715, 33.4064, 6.230, 287.50700, -22.46317
8.016, -73.7045, -144.720, 33.4144, 6.230, 287.50740, -22.46312
8.016, -73.7034, -144.723, 33.4185, 6.232, 287.50765, -22.46310
8.016, -73.7028, -144.725, 33.4203, 6.225, 287.50777, -22.46308
8.016, -73.7010, -144.730, 33.4259, 6.215, 287.50816, -22.46304
8.017, -73.6994, -144.735, 33.4242, 6.222, 287.50854, -22.46300
8.017, -73.6993, -144.735, 33.4241, 6.205, 287.50856, -22.46300
8.017, -73.6962, -144.745, 33.4199, 6.200, 287.50930, -22.46292
8.018, -73.6956, -144.747, 33.4193, 6.200, 287.50944, -22.46290
8.018, -73.6946, -144.750, 33.4183, 6.205, 287.50969, -22.46287
8.018, -73.6931, -144.755, 33.4235, 6.215, 287.51006, -22.46283
8.018, -73.6920, -144.759, 33.4279, 6.205, 287.51033, -22.46281
8.018, -73.6915, -144.761, 33.4299, 6.225, 287.51045, -22.46279
8.019, -73.6900, -144.766, 33.4353, 6.232, 287.51085, -22.46275
8.019, -73.6895, -144.768, 33.4368, 6.230, 287.51096, -22.46274
8.019, -73.6885, -144.771, 33.4402, 6.239, 287.51121, -22.46271
8.020, -73.6871, -144.776, 33.4307, 6.242, 287.51160, -22.46267
8.020, -73.6861, -144.779, 33.4240, 6.242, 287.51186, -22.46264
8.020, -73.6856, -144.781, 33.4199, 6.239, 287.51199, -22.46262
8.020, -73.6842, -144.785, 33.3998, 6.237, 287.51235, -22.46259
8.021, -73.6827, -144.790, 33.3784, 6.242, 287.51275, -22.46254
8.021, -73.6826, -144.790, 33.3773, 6.237, 287.51278, -22.46254
8.021, -73.6804, -144.797, 33.3574, 6.244, 287.51334, -22.46248
8.021, -73.6803, -144.798, 33.3565, 6.244, 287.51338, -22.46247
8.021, -73.6798, -144.799, 33.3519, 6.249, 287.51351, -22.46246
8.022, -73.6782, -144.804, 33.3588, 6.252, 287.51388, -22.46242
8.022, -73.6765, -144.809, 33.3666, 6.256, 287.51428, -22.46238
8.022, -73.6765, -144.809, 33.3666, 6.252, 287.51428, -22.46238
8.022, -73.6749, -144.814, 33.3735, 6.259, 287.51463, -22.46234
8.023, -73.6732, -144.819, 33.3805, 6.252, 287.51504, -22.46229
